player_id,player_name,team,fga_rim,fgm_rim,fga_paint_non_ra,fgm_paint_non_ra,fga_midrange,fgm_midrange,fga_corner3,fgm_corner3,fga_above_break3,fgm_above_break3,total_fga,total_fgm,assisted_fgm,unassisted_fgm,ppg,rpg,apg
1630536,Sharife Cooper,WAS,94,62,45,18,32,18,29.0,9.0,47,20,247.0,127.0,44.0,83.0,8.1,2.1,3.0
1631321,Sidy Cissoko,POR,87,61,40,11,9,2,92.0,31.0,106,28,334.0,133.0,105.0,28.0,5.1,2.2,1.5
1631323,Simone Fontecchio,MIA,92,55,39,13,12,3,96.0,41.0,231,82,470.0,194.0,169.0,25.0,8.5,3.0,1.4
1642883,Sion James,CHA,95,47,36,8,6,1,88.0,34.0,146,47,371.0,137.0,108.0,29.0,5.4,3.5,2.0
1627746,Skal Labissiere,WAS,2,2,2,2,1,1,1.0,0.0,4,1,10.0,6.0,6.0,0.0,4.3,3.0,1.0
1642461,Spencer Jones,DEN,83,56,31,17,4,2,92.0,34.0,52,23,262.0,132.0,112.0,20.0,5.5,3.3,0.8
1630649,Stanley Umude,SAS,0,0,1,1,0,0,,,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
201939,Stephen Curry,GSW,122,84,97,51,96,49,33.0,18.0,451,172,799.0,374.0,230.0,144.0,26.6,3.6,4.7
1642264,Stephon Castle,SAS,304,195,199,78,70,31,58.0,20.0,186,61,817.0,385.0,189.0,196.0,16.7,5.3,7.4
203500,Steven Adams,HOU,107,60,30,9,2,1,0.0,0.0,0,0,139.0,70.0,36.0,34.0,5.8,8.6,1.5
1629004,Svi Mykhailiuk,UTA,64,45,43,23,15,7,102.0,46.0,138,52,362.0,173.0,139.0,34.0,9.4,2.5,1.9
204456,T.J. McConnell,IND,79,54,162,86,159,86,9.0,5.0,41,11,450.0,242.0,81.0,161.0,9.4,2.2,5.1
1643007,Taelon Peter,IND,25,16,4,1,4,2,33.0,9.0,92,32,158.0,60.0,52.0,8.0,4.5,1.6,1.1
201959,Taj Gibson,MEM,9,5,9,4,2,0,5.0,3.0,1,0,26.0,12.0,11.0,1.0,3.4,2.7,0.6
1631106,Tari Eason,HOU,177,112,103,27,41,9,129.0,53.0,129,39,579.0,240.0,157.0,83.0,10.5,6.3,1.5
1627752,Taurean Prince,MIL,17,12,18,7,16,6,70.0,34.0,70,27,191.0,86.0,70.0,16.0,9.2,3.1,1.8
1641707,Taylor Hendricks,MEM,113,72,52,25,6,3,83.0,31.0,101,32,355.0,163.0,133.0,30.0,7.4,3.7,0.9
1629611,Terance Mann,BKN,111,71,67,28,36,13,66.0,25.0,88,31,368.0,168.0,98.0,70.0,7.2,3.2,3.0
1630545,Terrence Shannon Jr,MIN,62,35,21,7,12,4,31.0,9.0,45,22,171.0,77.0,42.0,35.0,5.6,1.1,0.9
203648,Thanasis Antetokounmpo,MIL,18,11,9,4,1,0,3.0,0.0,1,0,32.0,15.0,10.0,5.0,1.4,0.9,0.4
1628418,Thomas Bryant,CLE,90,62,38,24,8,2,28.0,8.0,103,39,267.0,135.0,118.0,17.0,6.2,3.4,0.6
1642275,Tidjane Salaün,CHA,54,37,21,7,1,0,29.0,14.0,54,22,159.0,80.0,68.0,12.0,6.0,4.0,0.7
203501,Tim Hardaway Jr.,DEN,76,48,64,28,89,48,113.0,49.0,437,175,779.0,348.0,297.0,51.0,13.5,2.6,1.4
202699,Tobias Harris,DET,144,85,163,78,129,64,102.0,38.0,121,44,659.0,309.0,195.0,114.0,13.3,5.1,2.5
1643253,Toby Okani,MEM,15,9,17,4,7,3,12.0,2.0,19,7,70.0,25.0,19.0,6.0,10.0,3.5,1.0
1642449,Tolu Smith,DET,27,17,9,1,0,0,0.0,0.0,0,0,36.0,18.0,11.0,7.0,3.7,3.3,0.9
1628396,Tony Bradley,ATL,69,44,34,14,10,4,4.0,2.0,0,0,117.0,64.0,44.0,20.0,4.0,2.8,0.5
1641787,Tosan Evbuomwan,CHA,0,0,1,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.4,0.0
1641739,Toumani Camara,POR,200,134,76,29,23,10,185.0,60.0,407,159,891.0,392.0,308.0,84.0,13.4,5.1,2.5
1629027,Trae Young,WAS,32,22,39,19,26,13,8.0,3.0,72,24,177.0,81.0,36.0,45.0,17.9,2.0,8.0
1631218,Trayce Jackson-Davis,TOR,106,65,17,5,0,0,0.0,0.0,0,0,123.0,70.0,51.0,19.0,3.4,2.7,0.7
1642848,Tre Johnson,WAS,63,35,152,66,111,55,57.0,27.0,264,88,647.0,271.0,160.0,111.0,12.2,2.8,2.0
1630200,Tre Jones,CHI,324,224,140,66,23,10,47.0,15.0,83,26,617.0,341.0,181.0,160.0,14.1,3.1,5.4
1630544,Tre Mann,CHA,46,25,64,23,38,11,29.0,11.0,126,39,303.0,109.0,52.0,57.0,5.5,1.7,1.6
1630570,Trendon Watford,PHI,114,76,98,50,6,2,10.0,1.0,40,9,268.0,138.0,77.0,61.0,6.5,3.3,2.5
1642280,Trentyn Flowers,CHI,2,2,0,0,0,0,1.0,0.0,0,0,3.0,2.0,1.0,1.0,2.0,0.5,0.5
1630286,Trevon Scott,BKN,18,11,5,0,8,2,7.0,2.0,12,4,50.0,19.0,14.0,5.0,8.0,5.2,1.7
1631211,Trevor Keels,MIA,2,1,0,0,1,0,1.0,0.0,8,2,12.0,3.0,3.0,0.0,1.0,0.3,0.0
1641725,Trey Alexander,NOP,6,4,10,4,9,5,4.0,2.0,8,4,37.0,19.0,13.0,6.0,5.2,1.2,1.0
1641998,Trey Jemison III,NYK,3,3,6,2,1,1,0.0,0.0,0,0,10.0,6.0,6.0,0.0,1.0,1.4,0.4
1630530,Trey Murphy III,NOP,271,201,155,58,59,21,59.0,29.0,506,185,1050.0,494.0,380.0,114.0,21.5,5.7,3.8
1642400,Tristan Enaruna,CLE,15,11,3,0,0,0,6.0,1.0,4,2,28.0,14.0,11.0,3.0,4.1,1.6,0.8
1641774,Tristan Vukcevic,WAS,68,52,66,36,39,14,9.0,3.0,135,47,317.0,152.0,120.0,32.0,9.0,3.0,1.1
1641783,Tristan da Silva,ORL,130,87,123,54,46,18,124.0,55.0,197,65,620.0,279.0,218.0,61.0,9.9,3.7,1.6
1641803,Tristen Newton,HOU,2,0,1,1,1,1,2.0,1.0,3,1,9.0,4.0,4.0,0.0,12.0,3.0,0.0
1629660,Ty Jerome,MEM,30,16,64,34,21,10,6.0,4.0,94,38,215.0,102.0,28.0,74.0,19.7,2.8,5.7
1631102,TyTy Washington Jr.,LAC,3,2,7,4,1,0,1.0,1.0,7,2,19.0,9.0,5.0,4.0,1.3,0.4,1.1
1631174,Tyler Burton,MEM,27,13,17,7,2,0,13.0,6.0,53,16,112.0,42.0,34.0,8.0,10.8,4.2,1.0
1629639,Tyler Herro,MIA,63,43,166,96,64,24,27.0,8.0,195,76,515.0,247.0,144.0,103.0,20.5,4.8,4.1
1642278,Tyler Kolek,NYK,49,32,66,26,19,6,17.0,8.0,97,36,248.0,108.0,54.0,54.0,4.4,1.6,2.7
1641890,Tyler Smith,DAL,11,9,3,2,1,0,17.0,7.0,18,3,50.0,21.0,16.0,5.0,4.7,2.8,0.4
1631213,Tyrese Martin,PHI,56,41,42,9,14,6,34.0,8.0,131,45,277.0,109.0,74.0,35.0,6.3,2.5,1.7
1630178,Tyrese Maxey,PHI,426,274,294,120,181,79,50.0,17.0,550,204,1501.0,694.0,310.0,384.0,28.3,4.1,6.6
1642878,Tyrese Proctor,CLE,46,29,26,7,22,11,23.0,9.0,108,37,225.0,93.0,51.0,42.0,5.4,1.3,1.5
1630623,Tyson Etienne,BKN,11,4,14,8,12,3,32.0,12.0,76,31,145.0,58.0,44.0,14.0,7.9,1.1,1.7
1626145,Tyus Jones,DEN,20,9,42,19,19,8,33.0,13.0,104,27,218.0,76.0,53.0,23.0,3.0,1.1,2.4
1642845,VJ Edgecombe,PHI,276,168,197,68,136,66,67.0,25.0,354,124,1030.0,451.0,253.0,198.0,16.0,5.6,4.2
1641705,Victor Wembanyama,SAS,386,290,158,65,186,76,29.0,13.0,321,109,1080.0,553.0,388.0,165.0,25.0,11.5,3.1
1631246,Vince Williams Jr.,UTA,40,16,58,25,17,7,34.0,12.0,143,43,292.0,103.0,66.0,37.0,7.5,3.9,4.2
1642884,Vladislav Goldin,MIA,4,3,0,0,0,0,0.0,0.0,0,0,4.0,3.0,3.0,0.0,0.8,1.0,0.3
1630249,Vít Krejčí,POR,44,32,44,25,13,7,84.0,31.0,244,97,429.0,192.0,177.0,15.0,8.5,2.3,1.5
1631117,Walker Kessler,UTA,21,14,8,6,0,0,2.0,2.0,6,4,37.0,26.0,18.0,8.0,14.4,10.8,3.0
1642383,Walter Clayton Jr.,MEM,81,42,99,45,37,15,28.0,7.0,216,68,461.0,177.0,97.0,80.0,7.8,2.0,4.0
1628976,Wendell Carter Jr.,ORL,247,186,103,39,61,29,77.0,25.0,149,47,637.0,326.0,259.0,67.0,11.8,7.4,2.0
1631111,Wendell Moore Jr.,DET,5,4,1,0,0,0,1.0,0.0,0,0,7.0,4.0,2.0,2.0,1.7,1.0,0.7
1642954,Will Richard,GSW,95,75,27,10,12,6,98.0,36.0,114,35,346.0,162.0,131.0,31.0,6.4,2.5,1.3
1642860,Will Riley,WAS,158,113,140,60,73,20,51.0,18.0,196,60,618.0,271.0,155.0,116.0,10.3,2.9,2.0
1630214,Xavier Tillman,CHA,17,10,10,7,1,0,5.0,0.0,13,3,46.0,20.0,15.0,5.0,1.5,1.4,0.4
1642905,Yang Hansen,POR,33,20,21,5,4,1,11.0,1.0,31,4,100.0,31.0,21.0,10.0,2.2,1.5,0.5
1642949,Yanic Konan Niederhäuser,LAC,68,46,25,17,2,0,1.0,0.0,4,1,100.0,64.0,46.0,18.0,4.3,2.9,0.3
1642530,Yuki Kawamura,CHI,6,3,7,3,2,0,9.0,3.0,28,8,52.0,17.0,15.0,2.0,3.4,1.8,2.6
1642274,Yves Missi,NOP,220,137,70,22,3,1,0.0,0.0,1,0,294.0,160.0,100.0,60.0,5.7,5.8,1.3
1642258,Zaccharie Risacher,ATL,180,110,52,26,46,13,83.0,32.0,175,63,536.0,244.0,197.0,47.0,9.6,3.8,1.1
1628380,Zach Collins,CHI,28,22,11,4,4,2,9.0,5.0,12,4,64.0,37.0,32.0,5.0,9.7,5.6,1.5
1641744,Zach Edey,MEM,53,38,38,22,2,1,0.0,0.0,5,1,98.0,62.0,51.0,11.0,13.6,11.1,1.1
203897,Zach LaVine,SAC,120,85,76,38,97,40,53.0,25.0,201,74,547.0,262.0,170.0,92.0,19.2,2.8,2.3
1630192,Zeke Nnaji,DEN,75,53,12,1,10,3,18.0,5.0,36,9,151.0,71.0,59.0,12.0,3.7,2.6,0.6
1630533,Ziaire Williams,BKN,114,75,51,17,17,6,94.0,32.0,157,54,433.0,184.0,147.0,37.0,10.2,2.4,1.1
1629627,Zion Williamson,NOP,548,384,243,93,12,6,0.0,0.0,4,1,807.0,484.0,254.0,230.0,21.0,5.7,3.2
1642389,Zyon Pullin,MIN,5,4,5,4,0,0,0.0,0.0,3,1,13.0,9.0,3.0,6.0,4.6,0.6,1.8
